รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,32,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,2184,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,677,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,3360,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,739,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถตู้,201,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,134,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,201,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,268,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,67,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,20,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,20,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,38,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,2470,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,76,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,3800,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,836,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถตู้,228,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,152,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,228,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,304,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,76,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,22,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,22,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,15,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,988,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,30,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1520,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,334,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,91,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,60,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,91,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,121,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,30,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,8,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,8,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,30,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1976,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,60,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,3040,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,668,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถตู้,182,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,121,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,182,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,243,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,60,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,17,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,17,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,29,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1885,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,58,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,2900,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,638,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถตู้,174,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,116,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,174,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,232,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,58,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,17,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,17,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,11,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,754,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,23,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1160,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,255,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,69,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,46,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,69,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,92,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,23,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,6,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,6,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,23,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1508,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,46,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,2320,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,510,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถตู้,139,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,92,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,139,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,185,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,46,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,13,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,13,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,24,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1560,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,48,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,2400,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,528,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถตู้,144,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,96,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,144,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,192,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,48,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,14,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,14,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,9,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,624,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,19,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,960,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,211,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,57,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,38,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,57,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,76,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,19,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,5,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,5,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,19,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1248,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,38,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1920,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,422,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถตู้,115,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,76,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,115,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,153,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,38,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,11,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,11,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,12,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,780,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,24,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,1200,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,264,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถตู้,72,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,48,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,72,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,96,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,24,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,7,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,7,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,4,ประเมินเพื่อจำลอง_SUMO
